TS1	TS2	TS3	TS4	TS5
-0.565162802	0.680741406	1.314204585	-1.32614455	-2.76261
1.850671057	-1.251843033	-1.1403797	-1.69130505	-2.65888
-0.227528264	-2.537019927	-1.789765046	-2.21057765	-1.66764
-1.531378721	0.321727743	0.378853033	0.73711679	-0.44361
0.460639384	-0.108378399	0.124394604	2.19613464	1.33323
0.024937517	-0.423971995	0.152101742	2.46673891	2.98100
0.092986594	-2.047643809	-1.74144717	1.84699669	3.42012
-1.475413466	0.73952162	-1.38439684	1.30917155	3.23423
-0.641599141	1.529756527	0.989135667	-0.65848561	2.17960
-1.165141798	-2.17310606	-0.33290514	-3.44286273	2.27002
-0.582669452	-0.748434316	-0.178888071	-4.64005411	3.12844
-1.996360424	0.430537212	1.008321124	-5.53888669	5.50377
-0.168591295	-2.010395571	-0.88746395	-6.21510602	6.36173
-2.350926221	-0.58969745	-0.772184803	-5.89388279	6.46344
-0.999458516	0.405727428	-0.517418262	-5.9664346	5.81151
-0.919544861	-2.227870255	0.662315557	-5.05454739	5.22783
-1.871606247	-1.538550411	1.07957784	-2.61422274	3.83910
-0.448396893	0.143016644	1.453107058	-2.24912614	3.36906
-2.15046347	-0.674612383	-1.146540618	-0.4217201	2.86637
-1.456194896	-0.111630961	-0.070668952	3.14689117	2.24183
-1.411250066	-1.786162199	0.679688086	4.08638243	2.14471
1.97707469	1.495618968	-0.411329689	3.42912582	2.72274
1.556126501	3.611791789	-0.576008611	2.15742564	1.84693
1.83995234	2.490398495	-0.912537747	1.46746927	0.67025
1.850328815	-1.150495023	-0.217131528	1.8790324	0.77565
0.969502358	-4.654288619	1.044422429	0.91726239	1.23800
0.366518892	-1.742708316	0.169060974	0.44845345	1.22857
0.524844442	-0.592068126	0.770774361	1.70365424	2.11452
-0.362273625	-1.297992848	1.287689595	2.9321847	0.57178
-0.081677412	0.186027136	0.097924582	4.06354561	1.74801
0.849916425	0.43507212	-0.149610546	4.62860348	0.54288
0.395866666	0.312132236	-0.709492746	4.94530179	-0.24387
0.225567611	-0.101851663	0.775673067	6.71145679	0.42051
0.835417989	-0.477141914	0.842873584	8.54492604	-0.49112
1.4235698	2.203463345	0.000746323	7.44308242	0.64831
1.028563903	2.933664528	-1.624300593	6.89062968	0.80367
0.516912805	-0.158269648	-0.813116566	6.70275869	0.19660
2.89641277	0.108016458	0.457479651	4.51863282	-1.31393
2.325876917	-0.586829142	-0.618919205	4.01906189	-1.33007
2.822437698	-0.528096169	1.126443074	3.65442981	-1.09901
2.134709135	0.78798904	0.820624511	2.29660004	-0.18490
2.592016796	1.112466502	-1.634564698	0.70708425	-0.37285
1.851445814	1.368918016	-0.415079487	-1.49786971	-1.08073
1.243836387	2.739695723	0.737586601	-2.05108296	-0.27726
2.745671217	0.954495059	-0.234310024	-3.23614296	0.13934
2.906229123	0.017192124	1.873405246	-5.82771852	-0.74083
1.116391894	-1.840314077	0.499790868	-6.70391552	-0.19583
0.142909943	-0.176582676	-1.510724628	-6.5523393	-1.36694
0.233169241	0.785674666	1.127430571	-6.37872865	0.01935
-0.296157641	-2.471407582	0.428693429	-6.5404047	-0.23401
-0.4734707	-0.582258436	-0.523712985	-5.94419968	1.38462
-1.943862956	1.509984288	0.943867826	-4.25732911	0.12461
-1.436011353	-1.388674096	1.501445724	-1.68178046	1.63661
-0.576509984	-0.330111202	-1.672282028	-0.32828343	2.20627
-0.987809771	0.15510582	0.67435751	-1.66918527	3.65396
-1.388867954	-0.725311649	-0.503969795	-1.7610121	5.05484
-2.121250594	-0.509371214	0.575568982	-1.11627171	3.87471
-2.170310111	-1.253860644	0.552529583	-2.42820262	1.94348
-4.127888409	-1.332380946	0.226773233	-2.16254004	0.49297
-3.456949418	-0.83780047	2.01248083	0.05896363	0.62819
-3.390411368	-2.859839019	-2.572323897	1.56853272	-0.25791
-2.100550825	0.406569623	-0.774470423	1.91932322	0.25839
-3.399125365	1.736994472	0.606382038	0.61663295	-0.54933
-2.008808521	0.07644315	2.010890412	-1.55912489	1.24661
-3.024499129	0.02717613	-0.512602369	-3.2931116	-0.02216
-1.484100882	-0.314244471	-0.300936943	-3.99460375	0.66117
-2.660169318	-0.318537714	-0.80350875	-3.15996443	0.46416
-3.948596062	-0.446698274	0.025357542	-1.40535485	1.88329
-2.463267428	-0.475447746	-0.236541529	-0.12659305	0.89449
-3.990328074	-0.400595323	0.783913954	-0.45514655	1.62158
-2.439335555	0.410550593	1.247959838	1.03012127	2.10569
-3.234211109	2.306695051	1.276750209	2.93754559	2.30328
-3.600259159	1.001186755	-2.226828745	3.31025097	2.00070
-2.215028007	-0.640168171	0.062322491	2.53572019	1.87781
-2.571882913	-0.742860635	0.051850005	0.25233536	3.56035
-2.849615781	-1.501812983	0.370768273	-1.95199073	3.38936
-1.931693906	-1.14569737	-0.950668357	-2.59789876	4.34752
-1.49990736	-0.570883744	0.727618969	-2.04086343	5.92804
0.328656522	1.857020133	0.412789052	0.01254768	6.50033
0.709235325	0.758883775	-0.191508106	1.40325711	8.71996
1.802251808	-0.541564646	0.971349565	0.491028	8.67060
0.580879108	0.126478406	-1.742958239	-0.41932056	7.89634
1.317011493	-0.640982861	-1.265491471	-1.20015382	7.29241
1.64450174	-2.27073106	-1.325810216	-3.00165415	8.18680
-0.310277619	-0.82082806	0.216364028	-3.23779602	6.88214
0.811106836	0.037020406	-0.69720286	-0.82600546	5.79018
0.523430266	-0.537625514	-0.588766615	-0.28176222	3.90325
-0.992555398	-0.933419606	-0.732978697	0.38613826	5.21671
-0.994078286	-0.386924896	-0.051087538	1.13257032	4.57668
-2.221458209	-0.339293253	2.269672859	0.72903858	3.35467
-0.770541178	0.244568848	-0.469255905	2.46850064	2.00321
-1.859929803	1.487844674	-1.325691422	5.00473075	2.08588
-2.25453459	1.195543739	0.22977182	6.39142282	1.67256
-2.279139156	-0.978269378	0.941924736	7.2017069	1.97077
-1.323390362	0.882016942	0.19497395	4.97181538	1.45259
-1.513064132	2.431470509	1.049473652	2.9249176	2.60845
-0.802564021	-1.175995344	-0.379105101	4.54909235	3.80867
0.03327058	-2.799223176	0.168160151	5.98793067	3.33261
-1.408549638	0.062238836	-1.098759814	6.55614623	3.54097
-1.71016617	-1.544757151	0.981685283	5.78140239	4.96277
-1.575963338	-1.804656315	0.888300776	4.54326922	6.68466
-2.199207284	-0.663849458	2.102092224	4.37124471	7.38369
-2.602107045	1.162458948	0.059266855	5.98266658	8.53136
-2.295749426	1.697977947	-0.22648671	8.20488641	8.92930
-2.646630205	1.522866461	-0.082469394	8.4772362	10.00852
-2.340824686	-0.03537788	0.349018403	8.51071252	10.61894
-4.001579841	-2.563158074	-0.720014932	7.99101055	10.22704
-3.514610305	-2.09570638	0.679006238	5.98829208	9.42138
-4.271473483	-2.009663097	-1.41204791	4.31995363	9.02460
-4.106003766	-0.672991184	1.247810656	4.92599248	9.20433
-2.582084836	-0.665780102	0.06032752	6.03327793	8.38220
-1.36584354	-0.097921965	1.463730566	4.771837	8.83889
-2.227403561	-1.381095898	0.126075773	1.6670116	8.27245
-1.427297804	1.546640735	-0.434236385	0.2859843	8.35919
-2.960656502	-0.008241225	0.907073232	1.19540399	8.59035
-1.691978298	-2.065328804	0.580714933	0.83815096	8.74662
-1.529461207	-0.582015347	-0.707421279	0.88615823	7.03283
-3.262447915	0.171012242	2.440320942	0.48630439	6.43030
-3.89294769	-0.970321867	-0.255015119	0.10807038	5.73873
-2.854259173	-0.744737889	0.919422262	1.03149389	4.71780
-2.553087803	2.149856421	0.238680898	0.76931353	4.06169
-3.255555123	0.360860873	0.555103688	0.95220103	4.55310
-3.956415965	-0.261065898	-1.405541429	1.6827217	4.38676
-2.481634205	-1.359158932	2.18385568	2.37972026	5.55076
-2.236461006	-1.340477225	-2.105702892	3.2626514	4.48489
-3.54513106	1.852586688	0.010728705	4.99696603	2.60093
-3.382287688	-0.161586403	-1.094977558	7.60757572	0.94555
-2.938181723	-1.928830627	-0.020588033	7.757226	-1.11291
-1.501917205	0.735257755	0.115519186	5.70968605	-1.55793
-1.785763897	2.446914688	0.601461278	6.20352456	-1.82245
-1.543248833	1.56096061	-0.527066622	6.37345495	-1.50307
-0.901575609	-0.240930931	0.577986793	5.12434988	0.16695
-0.198199318	1.055224759	0.607505058	5.06202873	-0.89835
0.933220818	0.292659828	-0.196225029	5.71607658	-2.39003
0.847210051	-3.822515408	-1.168356807	5.69882124	-2.53747
0.592687019	-1.290288782	-0.452530681	4.09698772	-3.17103
1.999399336	0.74169836	-0.991129243	2.49111374	-1.47330
1.580899554	1.108688154	-0.417203819	3.19044351	-1.88258
3.08359717	1.716559082	0.557110312	4.30273685	-0.34809
2.553971628	0.157533577	-0.233471191	3.85639314	-0.34039
2.920365271	-0.692371558	-0.457019983	2.96589134	-1.02241
3.804704509	-1.685206052	-1.249615023	0.38383322	0.61343
1.881805383	-2.220518273	0.223322702	-1.43320644	1.72679
2.072543591	-1.119987312	-1.05417036	0.97862095	3.19884
2.35859778	0.876583393	0.927959061	1.46875788	3.20607
1.251373302	-1.151229739	-0.390315126	1.63156201	3.72919
0.233911061	-1.508022638	0.500655689	2.53348072	3.21186
-0.474378731	0.968739776	-1.284794787	0.35915179	2.69127
-2.563978456	2.964714566	-0.20633661	-0.66726401	3.13874
-2.582732125	1.762454999	-0.224359585	0.05965886	2.74458
-1.969055003	0.975674143	-0.9441829	1.65961773	2.08352
-1.45932648	0.151111071	0.810637142	1.92065242	0.47312
-1.811327658	1.792035921	1.86342987	-0.15608018	-1.64812
-1.204384633	1.928410389	-1.247955585	-1.41857266	-1.79718
-1.688700563	0.220126946	-2.405829718	-0.92581263	-3.40467
-0.890110624	0.880066888	-0.365751989	-0.08580751	-4.26465
0.058476113	0.763245436	0.731679676	0.92696764	-4.46798
0.199955026	1.483166248	0.004949171	0.08073918	-3.21264
-1.813917973	0.939514952	-2.50602715	0.20420358	-3.49915
-0.853738136	-1.221657173	-1.356135725	3.31432046	-2.69606
-0.536940497	-0.089381225	-0.76849074	4.55295183	-3.58207
0.390295727	-1.019318601	0.731815439	3.90690794	-3.99062
0.004155118	-1.220276318	-0.676374508	4.93040927	-3.52821
-1.552668503	1.712870458	-0.897427408	7.05320304	-2.91117
-1.190500163	0.95173324	1.434359101	7.61139923	-2.45549
-0.838166348	-0.231654491	2.00176005	7.31605506	-2.37980
-1.268497051	-2.329409247	-0.992604709	7.34469157	-3.31069
-0.464652319	-2.875723648	0.127764069	8.13327274	-4.94944
0.445972332	-0.710131136	-0.169340666	9.02739734	-4.96726
-0.760065537	0.033897248	0.442589084	7.56205947	-4.41067
-0.590382335	-1.165937393	0.711396894	5.98974437	-4.62888
-0.26205475	0.944393826	0.699731292	5.04866185	-4.52943
-0.507793605	-0.893918492	0.470476732	3.55769042	-2.16061
-0.489327948	-1.23811381	0.388700696	2.83674215	-1.38353
-1.311463173	0.718265715	0.408671717	2.63641531	1.84539
-2.209735895	0.244577422	0.603182818	1.45158403	3.10631
-1.294007098	-0.439676601	0.536038523	-1.23006626	3.83626
0.509052879	-1.001675273	-0.172884564	-2.62180812	3.76301
1.197781388	1.788964723	-0.172887806	-1.77508239	4.38234
0.045821419	-0.31759297	0.440958572	-1.38700317	5.30659
2.193772532	-1.138628975	1.77820876	-3.36590004	3.52925
1.634379657	1.549867226	-0.550809383	-3.37528585	3.98018
1.403899251	0.000505364	0.048192968	-1.92441651	3.27800
0.82213491	-0.58569082	0.326817912	-2.84272756	4.05342
2.262695034	1.481479639	-1.533975743	-3.46187432	3.95374
0.25630537	-0.552583055	0.191211534	-1.2171013	3.43506
0.540843344	-0.628601176	0.148768384	0.58175312	2.67566
1.632414513	0.659730694	0.607761347	0.29025682	2.66217
2.869791633	-0.103197853	1.017347737	0.49187394	2.44370
0.977412431	-0.789446562	-0.226505274	-0.2195946	0.65226
2.897989755	-0.588651449	-1.925741795	-0.74374622	-0.11559
3.168725832	-0.264671273	-0.363142327	0.14935715	-0.95767
1.776678362	0.05354522	1.03231908	1.55708098	-0.80946
2.873697651	0.127510136	1.051389182	1.98866396	-2.06862
0.739022991	-1.089991617	0.935954802	1.36701302	-3.25180
0.299089458	-0.822174897	-0.1966764	2.25104365	-3.69086
-0.26857915	0.416016007	1.182933643	2.4378007	-4.19157
1.953903563	-1.249514611	0.319598225	2.397201	-4.98295
0.802106947	0.005446546	-0.76508254	3.67268947	-5.00933
1.263438773	-0.260519381	1.007754763	4.6455494	-3.36134
1.29003452	0.081094617	-1.296260266	4.15625768	-3.12239
1.624997915	0.691727505	-0.446995424	2.49490054	-2.82124
-0.110640165	-1.855266159	-0.578671498	2.01868073	-1.90181
1.330764102	1.928295634	-0.432156939	1.54425432	-2.28964
0.903731236	3.600980154	-1.836324238	0.69294929	-2.49887
1.127287603	1.113115966	1.633560925	0.06518554	-1.41353
1.426359257	-1.141269814	-1.593152986	-0.66624846	1.53792
0.833411514	-2.767414357	-0.884911274	-1.75305236	0.08513
1.544636724	-0.576924434	0.861405683	-0.41441311	-0.54165
1.919283676	-0.869136107	0.483439677	2.59370343	-0.63475
0.229722841	-0.902956036	-0.056809472	2.71384695	0.24931
0.642530459	-0.560551834	1.134458048	2.48905686	1.35911
1.638075293	1.955365824	-0.004364167	2.11970949	1.93944
1.515298831	2.02876475	-1.219255937	2.0206664	0.37519
2.504786043	1.122782484	0.389495741	2.30693583	0.13737
1.314749288	-0.324702656	-0.707008135	3.10804049	-1.68920
0.724519155	-0.96909988	-0.493916786	3.88782469	-1.69361
-0.034817675	-0.167056674	0.085586267	1.99631015	-2.44609
-0.15672292	0.586725126	0.557800201	-0.02702481	-2.24125
-0.772954842	1.406200928	-0.736838263	-1.89718424	-3.61481
1.249198735	0.904100345	0.213438994	-5.19660796	-3.14741
1.364287226	0.124126566	0.644908942	-7.19986791	-4.26684
1.979987519	0.494214076	0.802393131	-5.87333939	-4.10228
2.344170824	0.119645482	-0.232500499	-4.22503427	-4.65346
2.33901465	-0.434570981	-0.598388943	-2.66204341	-3.22200
3.199147607	1.675868901	-0.461077879	-1.11806671	-1.52206
2.556633742	2.263990327	-1.230231845	-1.39711858	-0.71871
2.831049345	0.907950987	-0.605944502	-1.19630728	-1.81210
1.907520409	0.854237703	0.171133477	1.58308817	-0.99197
-0.442966153	2.842320061	-0.496418698	1.34416551	-1.88401
0.226380522	2.31565084	-1.899829295	-0.48548627	-1.14707
0.741764519	0.394820637	-0.278022529	-2.02235501	0.03021
-0.488287825	-1.029253606	0.157894177	-2.99393738	1.45396
-1.185850117	2.131723049	-1.407272611	-2.41000684	0.08624
0.572708091	2.237296175	-0.04760026	-3.73395067	-1.58140
-0.08932917	0.05685962	-0.645501484	-4.94286747	-2.29161
-0.050596232	0.319230301	0.297540162	-3.77533507	-2.27567
-0.601349414	-0.227428851	2.824112183	-3.82594403	-3.21341
-0.885884527	-0.251816124	-1.820780973	-4.40271352	-2.57513
-0.421713057	1.262263803	0.841774774	-2.98489259	-2.47580
-0.724638298	2.160825096	-0.263425694	-0.63182032	-2.37097
-2.698544608	-2.325234755	3.625394391	1.07118878	-2.22583
-1.267971533	-0.088708424	0.270915344	2.8281974	0.12479
-0.314431302	1.288724401	-0.633345281	5.16206258	1.43723
2.264926346	0.723947443	0.896315203	7.1788192	2.27182
1.265765553	1.453669929	1.686187975	8.57534714	1.97281
1.315991221	-1.231186986	0.172788983	6.83144973	1.95225
0.85157661	-1.611370184	-0.134169345	4.22007959	1.80110
-1.258523377	1.522863451	1.320216163	3.47816217	3.29838
-0.177865268	0.81582018	0.036117165	3.35559581	2.69748
0.380048272	0.266207795	0.177509529	2.45353613	5.96706
-0.462475539	1.896284915	0.729163243	1.04487804	6.96449
-2.096827216	-1.85125909	-0.68453711	1.68503524	7.63619
-2.139139984	-2.527485054	0.935515281	5.21804299	9.03764
-1.337959925	-1.026627136	-0.656793365	6.99641852	9.70476
0.69019215	0.410772412	0.873898403	6.43398983	9.47974
-1.893699758	-0.03709933	0.799968377	3.92029156	9.21828
-0.402240245	-1.890642751	0.125697729	0.96009924	7.81770
-0.311332815	-0.641130629	0.795830828	1.35174302	7.53910
0.407664073	0.896133974	-0.027948128	2.7089919	6.51261
0.332238322	2.580521308	0.737480472	0.70858283	7.10989
-0.5579206	-0.573536927	-1.077829341	-0.70865107	7.22537
-1.236157568	0.634987039	0.054385937	1.51780752	8.03829
0.23526514	2.780212046	0.517693777	2.44158747	8.57497
-1.88728745	-0.767351211	-0.369742847	1.73403861	8.90261
-1.395117829	-3.886325291	1.257545935	-0.20423121	10.27485
-1.248984273	-0.744714881	-0.706830846	-1.54677311	9.71574
-1.229762101	1.355271294	-1.015919014	-0.67380847	9.52173
-2.980376021	-0.301909641	0.920628362	-0.66378995	10.27717
-0.265348333	0.126989541	-0.485410418	-0.64937097	10.22665
-1.164651239	-0.082149464	0.868882281	0.88417423	12.05047
0.457383804	-0.921440273	-0.131130762	2.02020885	11.10429
-0.570317393	0.365776741	0.64596318	0.7654757	10.23532
-2.418495719	0.128523818	0.974123546	0.78017929	8.01925
-2.581046179	-0.545785385	-0.173339894	1.28354086	7.00735
-2.17484514	-1.71843493	0.235476084	0.96762415	8.47491
-2.100790619	0.393978883	0.231959734	1.36775844	6.49779
-2.126800691	-1.325450711	0.256153733	3.86323086	4.64013
-1.562740753	-0.585483997	-0.178136625	7.79730358	4.25469
-0.781400045	0.733519278	0.225358105	9.47312019	4.32771
-2.166542033	-0.669118786	0.323101605	9.85488189	4.49388
-0.622156376	-0.944089011	-0.105596591	9.75212134	4.69704
-1.185835065	-0.753279684	0.501449015	9.78851217	4.38253
-0.759277229	1.012292323	0.413023141	8.52391917	4.14673
1.062320353	0.296455896	-0.449379694	7.5383249	3.87594
0.310145584	-0.698312823	0.002483455	8.17110379	3.56699
1.642099203	-0.094367828	-1.137908316	9.60150177	4.94537
2.183794144	0.971751915	1.460057893	9.75470933	5.02885
3.311407667	2.952619807	0.952477215	8.37291082	6.15725
5.028212285	-1.171075658	2.382793848	7.65176133	7.46832
3.505414025	-1.767784217	-2.353558982	6.90923376	7.52350
1.92783113	3.490141336	-1.157922554	6.81310299	7.47204
3.012606955	1.257231837	1.138115597	4.67415255	6.95668
2.643846136	-1.430596775	-0.767702118	1.43558885	7.10182
2.519036678	0.279679958	0.926099936	-0.06058824	8.11631
3.084573215	-1.149813829	0.506970499	-0.1337341	8.95779
2.041785154	-0.643375125	0.534347365	0.74261189	9.43786
2.069882047	-0.080907162	0.241184966	3.22162336	8.61104
0.119529449	-2.921814507	-1.378631412	4.0685699	6.85732
2.51272477	-0.061576151	0.293998584	1.51899982	5.52752
1.147446975	0.860134437	-1.075591376	-0.15107654	4.79415
0.992427039	-0.622776928	-0.057835187	0.61851367	2.59364
-0.176700866	1.057023515	-1.146239167	0.46072497	3.14352
0.768245432	-0.724779434	-0.602442733	-0.89594401	2.76810
0.995136209	-0.86164492	0.870927639	-1.19317365	0.93726
2.497571372	1.533472602	-0.775788229	-1.09267006	-1.00477
1.870888054	-2.090160634	0.291354731	-1.90188036	-0.56682
0.775126905	-3.700456974	0.794477711	-3.22445657	-0.52306
2.258207693	0.072473532	-0.400612723	-3.89926672	1.01264
1.238354747	1.964092966	1.463743794	-3.39396327	1.54373
2.561571457	-1.398886568	0.896948459	-1.7371379	1.69582
1.614087471	-1.912578094	-1.762191951	-0.97896133	1.89739
1.85147401	1.060051707	-0.000327784	-2.17381553	2.22966
1.677388644	0.719105279	-0.60104223	-3.08540582	2.03306
0.928303324	-0.851184307	1.394281307	-1.97528497	2.83723
-1.706985014	-1.118321265	1.295123092	-1.93603856	1.47815
0.386241473	0.728120137	0.925051946	-1.30987714	0.59596
0.82925314	-0.106516391	0.526167998	0.2004203	0.15975
0.31429026	-1.344595625	0.837260526	0.69154395	0.62379
-0.646367028	0.00334987	-0.68737119	1.61171574	2.00372
-0.926024411	0.218531195	-0.467067972	2.18869225	1.23931
-1.070259443	-0.387047434	0.321548416	3.37923394	2.49538
-1.24638253	-0.843425634	-1.737579096	4.93303379	2.58043
-2.890386452	0.266815434	0.858171916	6.17153067	3.86208
-2.543932116	-0.419139903	0.996638565	6.21452836	2.46040
-1.504448607	-1.807302382	-0.445421186	5.3070007	2.70299
-1.188061648	-0.455212238	2.01200004	4.18109412	1.58512
-1.278210986	0.547129774	0.415879071	2.70631848	2.13227
0.266064738	0.656332682	0.835097935	1.71354406	0.76524
-0.599339084	1.708395827	-1.639881037	1.12713675	1.55812
1.300771104	1.074497549	-1.090079842	0.59387658	1.88516
0.063340031	0.984618469	-0.440477927	0.29199356	3.29866
1.112116965	0.444900349	-0.293578446	-0.78565714	2.72582
1.988102602	-0.168580687	-0.23215916	-3.52486808	4.00664
2.688922919	-2.179261415	-0.909229077	-4.95158483	3.31050
2.873578599	-0.012916676	0.763279187	-2.95686318	2.29439
3.308912623	2.480808184	-0.261448406	-1.48234964	0.49192
2.58302289	2.144314536	0.062290079	-2.43985727	-1.75006
3.061807654	-1.029363499	0.989654242	-1.392941	-1.61194
2.100528597	-1.075014699	0.042165499	0.75362899	-1.77866
2.704690304	0.734950551	0.284758673	2.06807507	-2.10908
1.008615513	0.743505524	-0.462279669	4.28232374	-2.43558
1.935450407	2.098718483	1.498316782	5.784913	-2.69447
-0.243491794	2.024602709	1.252739801	6.25864595	-3.01392
1.081562443	-2.303509309	1.115999512	6.44673781	-4.26439
1.803418775	-1.96593936	0.599823638	5.70492845	-6.36676
0.911632133	1.967203745	-1.394294026	4.00169713	-5.71963
2.106078132	0.95722852	-0.271231726	3.31309219	-4.70124
1.252231659	-1.638447651	-0.458839777	5.29444578	-3.90573
2.186884113	0.839144396	-0.744937099	6.43019214	-3.95277
1.694374045	0.264925267	-1.191228566	5.49692487	-3.90535
1.620437524	0.8392161	0.175225394	3.67673333	-3.89055
1.227203448	-0.852663848	0.096302081	1.9966604	-2.11280
2.454942835	-1.152875854	2.084271709	4.26096427	-1.73961
-0.060438651	0.238819894	0.299952426	6.09605983	-1.00853
0.455163746	0.043225098	-1.891230895	3.8863641	-4.47683
-0.608903681	1.66656385	-0.425216	2.32952486	-4.62356
0.894242107	1.395362268	0.252180353	1.60692394	-6.46971
-0.137655903	1.630612392	0.31517372	1.30271589	-7.35277
0.129326725	-0.686886253	1.019774399	1.8998146	-6.71324
1.631075181	1.85558612	-0.285943373	1.25157568	-6.66841
2.57801945	1.426885654	-1.353266954	1.19755477	-8.04250
2.69593704	-1.553776928	-1.856995737	2.68302711	-8.20070
0.836586046	-0.435970601	0.611005584	1.69608408	-7.76324
2.123579525	-0.210019878	-2.080891653	-0.95057272	-7.68762
0.14987839	0.143227714	-1.493671833	-0.63233373	-6.48188
1.535363841	-1.362298161	-0.31411563	-2.09597591	-5.80361
1.333025928	-0.341865364	-1.561567137	-3.08409792	-6.61815
1.079497307	0.811466638	-0.396647049	0.91239547	-9.70506
0.793270638	-2.326826996	-0.247906295	2.71595848	-11.67174
0.742521941	-0.571988708	-0.643908528	2.19861292	-10.13919
1.26832515	-1.604366674	-0.896405101	2.17721083	-8.72251
1.420199013	-0.664514943	-1.296080156	3.18273711	-8.71531
0.000808858	0.719578472	0.30604048	4.51616182	-9.34453
2.122077215	-2.490792032	1.174182885	5.60501315	-9.41568
1.082023007	0.170452344	0.234540965	6.53474674	-8.68644
1.468611346	2.944980082	1.18987581	8.2102129	-8.05704
1.669338204	1.936193435	0.131958042	8.68422787	-6.62020
1.729620197	-1.691195119	1.280640098	8.95417316	-5.29496
2.483397304	-1.213614572	0.602646155	6.10273055	-4.45758
0.831204653	-1.746414338	-0.271565621	0.63420999	-4.10288
1.119055428	0.532485526	-0.686200722	-1.10047421	-2.94546
0.952369206	0.988908612	0.114558015	-0.68025537	-2.49767
3.00029153	0.25100288	0.570429529	-1.18719299	-2.83888
3.045674814	0.534485647	2.363609612	-1.3552142	-4.04016
4.331358931	0.801722918	1.050065936	-1.23517517	-4.84053
5.019705889	0.5765595	0.109968646	-1.84544929	-5.84858
3.723682143	-0.58684795	0.604486155	-1.33479647	-4.95378
4.044433941	-0.071790383	-2.460674912	1.19395593	-4.54454
5.58914913	-0.206355407	-1.11665964	3.96081668	-4.70033
3.836118175	0.401966986	-2.191415511	5.42222618	-3.70731
4.116798468	0.32221919	0.047162305	5.58371879	-3.85401
3.319410174	-0.837499338	0.164338868	5.33960228	-4.51950
3.258216353	-0.92856048	1.49429093	5.81226682	-5.28400
2.724422992	0.636746687	1.004648806	6.58523842	-5.68258
2.084880453	2.298032443	-0.242008268	6.63369003	-5.97671
2.656395103	0.830712841	-0.440315748	7.88845773	-6.77071
2.115387577	-1.967037616	1.239333746	8.58713898	-7.20474
1.262210849	-1.107202476	-0.338120281	8.39706804	-8.07756
3.303267888	-0.878231015	-0.290578354	6.94830335	-9.52082
2.088468076	-1.343632673	0.677931505	3.76099577	-10.91517
3.184234877	1.34303868	-1.008220761	1.81920963	-10.79660
2.023331705	1.039760964	0.047822107	1.64833261	-10.84130
1.428175735	0.118551975	-0.363106086	2.28499365	-11.75806
1.671021337	0.655657429	-1.503251049	2.44731228	-9.55806
1.395104034	0.396687143	-0.082422046	1.42506029	-10.03849
2.625571086	1.994779289	0.690448605	0.47591529	-8.78963
1.630329819	1.532545241	-2.360773271	0.41138698	-8.76656
0.693088875	-0.53319407	-0.45034318	1.69205731	-8.07573
-0.494853651	-1.20767586	-0.301863569	1.97838317	-7.57303
-0.146022247	-0.643266396	0.580314001	3.54655337	-4.34764
-1.156109869	-0.389505173	0.695023444	5.98789232	-3.22140
-1.221716081	-0.885116377	0.997914638	5.00814928	-2.83367
0.40553115	0.651143925	-0.568644873	3.43598527	-3.12042
-1.123190147	1.411466794	0.026172438	2.41051052	-1.84549
-0.766941309	-1.709313065	-0.468058195	2.61998963	-1.29110
-1.895281931	-0.142834011	-0.015469887	4.48331916	-2.69836
-1.229821107	2.116861145	-0.378778698	4.83904465	-3.10006
-2.51811078	1.153421948	-0.01686268	4.44723442	-4.63495
-0.903544303	-1.461171859	-1.059932303	6.78369259	-6.14173
-2.812032638	-1.070017033	-0.56498979	9.68397666	-8.19906
-1.997027503	2.017647208	-1.530470579	7.63680905	-9.16673
-3.509098311	3.134490607	0.506247137	4.33396237	-10.13555
-3.606652682	0.055185806	-0.532280885	4.06904827	-8.12514
-3.150373762	-1.213997552	0.266656609	3.9425159	-7.89037
-2.904777319	0.181830431	-0.58034961	5.30651548	-7.92511
-1.397307135	1.25033483	0.037877596	7.37969803	-9.11223
-3.181532096	-0.09716446	-0.709687901	7.00433679	-8.39761
-2.532940518	0.902273534	1.388363125	5.70843735	-8.53089
-2.736975889	1.298461057	-1.390146203	3.92372015	-7.57335
-3.526919122	-1.128489929	0.045273246	1.28039626	-7.82590
-1.050446334	-1.511996932	-0.006640991	-0.28976902	-8.90448
-1.818181766	-1.270399464	-0.717116452	-1.17691891	-9.23964
-1.525021744	1.794629718	-0.523921031	-2.45247229	-8.75962
-0.749481221	-1.142113825	0.164293523	-3.14250374	-9.34977
-0.390696395	-2.268689075	1.492127532	-2.99765435	-8.31453
-0.421990024	0.274821105	0.411215061	-1.76227667	-9.03143
-1.367703022	0.115489726	0.416564026	-0.44430135	-9.32449
-1.76119713	1.833757296	-1.731379783	-0.44290561	-9.57722
-1.576813893	1.042505935	1.37403473	0.71111696	-10.08433
-2.62135104	-0.173466733	0.185811308	2.83520916	-9.18219
-1.319104061	-1.605390275	0.827089346	4.62559569	-9.29696
-2.583044467	0.582289583	-0.774697727	4.00181046	-10.28750
-1.887105617	0.742981587	-1.961022224	2.54551539	-10.25044
-3.125490531	0.145603757	0.566574406	2.98549047	-10.67055
-1.402142792	1.425542109	-1.309621198	3.29644863	-8.89163
-1.608840816	1.066173844	1.379207016	3.61827255	-9.33563
